cartera_id,sucursal_id,sucursal_nombre,periodo_id,anio,mes_numero,cantidad_prestamos,valor_rd
1129,10,El Seibo,36,2020,3,997,458996723
1130,11,Hato Mayor,36,2020,3,1232,1152509376
1131,12,Higüey,36,2020,3,966,807549340
1132,13,La Vega,36,2020,3,903,984526294
1133,15,Moca,36,2020,3,763,941505009
1134,16,Monte Plata,36,2020,3,1595,2334156001
1135,17,Montecristí,36,2020,3,1112,934293629
1136,18,Nagua,36,2020,3,807,497695024
1137,19,Neyba,36,2020,3,1561,576101396
1138,20,Puerto Plata,36,2020,3,3462,1356110406
1139,21,Río San Juan,36,2020,3,1103,602599192
1140,22,Salcedo,36,2020,3,650,485803081
1141,23,Samaná,36,2020,3,844,247491070
1142,24,San Cristóbal,36,2020,3,838,833313997
1143,25,San Francisco de Macorís,36,2020,3,925,964952247
1144,26,San José de Ocoa,36,2020,3,1086,2632059772
1145,27,San José de las Matas,36,2020,3,903,686284638
1146,28,San Juan de la Maguana,36,2020,3,3356,1796677263
1147,29,Santiago,36,2020,3,467,552888680
1148,30,Santiago Rodríguez,36,2020,3,1383,815727456
1149,31,Santo Domingo,36,2020,3,2097,2509965859
1150,32,Valverde Mao,36,2020,3,953,1552003386
1151,33,Villa Riva,36,2020,3,1025,452524076
1152,1,Arenoso,37,2020,4,588,351557066
1153,2,Azua,37,2020,4,1732,913894006
1154,3,Baní,37,2020,4,611,863325980
1155,4,Barahona,37,2020,4,1544,823624345
1156,5,Bonao,37,2020,4,397,459087049
1157,6,Comendador,37,2020,4,1550,325772574
1158,7,Constanza,37,2020,4,789,861990731
1159,8,Cotuí,37,2020,4,1636,1373513025
1160,9,Dajabón,37,2020,4,1108,581858060
1161,10,El Seibo,37,2020,4,967,448837233
1162,11,Hato Mayor,37,2020,4,1212,1159080092
1163,12,Higüey,37,2020,4,914,792740514
1164,13,La Vega,37,2020,4,757,992472175
1165,15,Moca,37,2020,4,740,939806227
1166,16,Monte Plata,37,2020,4,1583,2370294350
1167,17,Montecristí,37,2020,4,1046,901244861
1168,18,Nagua,37,2020,4,666,471419350
1169,19,Neyba,37,2020,4,1545,579286593
1170,20,Puerto Plata,37,2020,4,1692,666196411
1171,21,Río San Juan,37,2020,4,1094,598049730
1172,22,Salcedo,37,2020,4,638,476337184
1173,23,Samaná,37,2020,4,837,246208109
1174,24,San Cristóbal,37,2020,4,837,825329834
1175,25,San Francisco de Macorís,37,2020,4,857,934948224
1176,26,San José de Ocoa,37,2020,4,1092,2651673819
1177,27,San José de las Matas,37,2020,4,894,684722113
1178,28,San Juan de la Maguana,37,2020,4,3354,1736586267
1179,29,Santiago,37,2020,4,460,561742176
1180,30,Santiago Rodríguez,37,2020,4,1383,823679205
1181,31,Santo Domingo,37,2020,4,2065,2502466673
1182,32,Valverde Mao,37,2020,4,905,1581629540
1183,33,Villa Riva,37,2020,4,908,405405719
1184,1,Arenoso,38,2020,5,600,352426047
1185,2,Azua,38,2020,5,1732,877026201
1186,3,Baní,38,2020,5,613,863841567
1187,4,Barahona,38,2020,5,1541,840549127
1188,5,Bonao,38,2020,5,375,463083722
1189,6,Comendador,38,2020,5,1530,324764201
1190,7,Constanza,38,2020,5,780,863747049
1191,8,Cotuí,38,2020,5,1547,1439554108
1192,9,Dajabón,38,2020,5,1107,578719389
1193,10,El Seibo,38,2020,5,943,454684763
1194,11,Hato Mayor,38,2020,5,1185,1167093454
1195,12,Higüey,38,2020,5,918,784561105
1196,13,La Vega,38,2020,5,797,994568191
1197,15,Moca,38,2020,5,741,940796230
1198,16,Monte Plata,38,2020,5,1567,2412574624
1199,17,Montecristí,38,2020,5,1132,912786006
1200,18,Nagua,38,2020,5,658,459381748
1201,19,Neyba,38,2020,5,1553,585194486
1202,20,Puerto Plata,38,2020,5,1649,661221382
1203,21,Río San Juan,38,2020,5,1078,594576762
1204,22,Salcedo,38,2020,5,644,481151399
1205,23,Samaná,38,2020,5,838,252045989
1206,24,San Cristóbal,38,2020,5,845,841991425
1207,25,San Francisco de Macorís,38,2020,5,842,907287206
1208,26,San José de Ocoa,38,2020,5,1091,2674363715
1209,27,San José de las Matas,38,2020,5,893,686513419
1210,28,San Juan de la Maguana,38,2020,5,3334,1750246132
1211,29,Santiago,38,2020,5,446,605352325
1212,30,Santiago Rodríguez,38,2020,5,1386,835263812
1213,31,Santo Domingo,38,2020,5,2105,2623797351
1214,32,Valverde Mao,38,2020,5,908,1659132394
1215,33,Villa Riva,38,2020,5,963,406531938
1216,1,Arenoso,39,2020,6,632,357584084
1217,2,Azua,39,2020,6,1745,940666543
1218,3,Baní,39,2020,6,607,879215318
1219,4,Barahona,39,2020,6,1547,878863514
1220,5,Bonao,39,2020,6,400,453771138
1221,6,Comendador,39,2020,6,1526,335913905
1222,7,Constanza,39,2020,6,780,872602901
1223,8,Cotuí,39,2020,6,1542,1455180717
1224,9,Dajabón,39,2020,6,1102,591061164
1225,10,El Seibo,39,2020,6,916,451319762
1226,11,Hato Mayor,39,2020,6,1168,1194838669
1227,12,Higüey,39,2020,6,904,783700120
1228,13,La Vega,39,2020,6,858,1001218851
1229,15,Moca,39,2020,6,745,970872279
1230,16,Monte Plata,39,2020,6,1505,2453654401
1231,17,Montecristí,39,2020,6,1164,948169978
1232,18,Nagua,39,2020,6,684,463431146
1233,19,Neyba,39,2020,6,1554,616442963
1234,20,Puerto Plata,39,2020,6,1643,692916375
1235,21,Río San Juan,39,2020,6,1056,599127942
1236,22,Salcedo,39,2020,6,632,489578341
1237,23,Samaná,39,2020,6,840,266927615
1238,24,San Cristóbal,39,2020,6,809,807018467
1239,25,San Francisco de Macorís,39,2020,6,850,909442546
1240,26,San José de Ocoa,39,2020,6,1096,2679476437
1241,27,San José de las Matas,39,2020,6,890,697676801
1242,28,San Juan de la Maguana,39,2020,6,3312,1769830558
1243,29,Santiago,39,2020,6,441,591429268
1244,30,Santiago Rodríguez,39,2020,6,1371,818276287
1245,31,Santo Domingo,39,2020,6,2130,2734963132
1246,32,Valverde Mao,39,2020,6,943,1646310242
1247,33,Villa Riva,39,2020,6,954,405072008
1248,1,Arenoso,40,2020,7,616,353952547
1249,2,Azua,40,2020,7,1750,1035352021
1250,3,Baní,40,2020,7,610,883433829
1251,4,Barahona,40,2020,7,1567,890572186
1252,5,Bonao,40,2020,7,407,465954199
1253,6,Comendador,40,2020,7,1530,340036624
1254,7,Constanza,40,2020,7,748,819613797
1255,8,Cotuí,40,2020,7,1538,1414125413
1256,9,Dajabón,40,2020,7,1101,599443611
1257,10,El Seibo,40,2020,7,939,477982838
1258,11,Hato Mayor,40,2020,7,1181,1221820986
1259,12,Higüey,40,2020,7,885,765819339
1260,13,La Vega,40,2020,7,811,967302765
1261,15,Moca,40,2020,7,725,980184641
1262,16,Monte Plata,40,2020,7,1488,2451843521
1263,17,Montecristí,40,2020,7,1125,968903493
1264,18,Nagua,40,2020,7,692,467999745
1265,19,Neyba,40,2020,7,1557,634194843
1266,20,Puerto Plata,40,2020,7,1621,698141870
1267,21,Río San Juan,40,2020,7,1045,599189820
1268,22,Salcedo,40,2020,7,605,490352608
1269,23,Samaná,40,2020,7,844,277520167
1270,24,San Cristóbal,40,2020,7,819,804687306
1271,25,San Francisco de Macorís,40,2020,7,819,901313108
1272,26,San José de Ocoa,40,2020,7,1098,2705054688
1273,27,San José de las Matas,40,2020,7,877,698037019
1274,28,San Juan de la Maguana,40,2020,7,3293,1772753069
1275,29,Santiago,40,2020,7,463,630927599
1276,30,Santiago Rodríguez,40,2020,7,1355,824689798
1277,31,Santo Domingo,40,2020,7,2184,2406149792
1278,32,Valverde Mao,40,2020,7,917,1633315012
1279,33,Villa Riva,40,2020,7,894,377657277
1280,1,Arenoso,41,2020,8,516,325076332
1281,2,Azua,41,2020,8,1704,912319802
1282,3,Baní,41,2020,8,588,877916703
1283,4,Barahona,41,2020,8,1521,848234524
1284,5,Bonao,41,2020,8,378,464394184
1285,6,Comendador,41,2020,8,1518,342243373
1286,7,Constanza,41,2020,8,761,809127875
1287,8,Cotuí,41,2020,8,1465,1444362399
1288,9,Dajabón,41,2020,8,1063,587932895
1289,10,El Seibo,41,2020,8,909,456623385
1290,11,Hato Mayor,41,2020,8,1173,1226041129
1291,12,Higüey,41,2020,8,869,765930350
1292,13,La Vega,41,2020,8,675,940203375
1293,15,Moca,41,2020,8,731,984884337
1294,16,Monte Plata,41,2020,8,1490,2458153006
1295,17,Montecristí,41,2020,8,1054,965871669
1296,18,Nagua,41,2020,8,598,360847522
1297,19,Neyba,41,2020,8,1537,618653634
1298,20,Puerto Plata,41,2020,8,1593,689629294
1299,21,Río San Juan,41,2020,8,1021,580339807
1300,22,Salcedo,41,2020,8,585,481376813
1301,23,Samaná,41,2020,8,808,264602021
1302,24,San Cristóbal,41,2020,8,795,771114086
1303,25,San Francisco de Macorís,41,2020,8,760,788769500
1304,26,San José de Ocoa,41,2020,8,1094,2721807461
1305,27,San José de las Matas,41,2020,8,880,737204444
1306,28,San Juan de la Maguana,41,2020,8,3312,1773031605
1307,29,Santiago,41,2020,8,439,635427783
1308,30,Santiago Rodríguez,41,2020,8,1323,771417758
1309,31,Santo Domingo,41,2020,8,2065,2149906551
1310,32,Valverde Mao,41,2020,8,846,1688127663
1311,33,Villa Riva,41,2020,8,848,357896086
1312,1,Arenoso,42,2020,9,472,306365125
1313,2,Azua,42,2020,9,1685,906942254
1314,3,Baní,42,2020,9,586,877108590
1315,4,Barahona,42,2020,9,1487,824409622
1316,5,Bonao,42,2020,9,347,404887992
1317,6,Comendador,42,2020,9,1509,344572375
1318,7,Constanza,42,2020,9,758,783940150
1319,8,Cotuí,42,2020,9,1397,1389616201
1320,9,Dajabón,42,2020,9,1048,594073725
1321,10,El Seibo,42,2020,9,894,443996212
1322,11,Hato Mayor,42,2020,9,1175,1183065664
1323,12,Higüey,42,2020,9,857,764799321
1324,13,La Vega,42,2020,9,579,959483395
1325,15,Moca,42,2020,9,742,1059969025
1326,16,Monte Plata,42,2020,9,1515,2345815527
1327,17,Montecristí,42,2020,9,976,922269571
1328,18,Nagua,42,2020,9,562,345270595
1329,19,Neyba,42,2020,9,1531,613745638
1330,20,Puerto Plata,42,2020,9,1597,685809221
1331,21,Río San Juan,42,2020,9,1004,578879020
1332,22,Salcedo,42,2020,9,565,472045680
1333,23,Samaná,42,2020,9,789,254348961
1334,24,San Cristóbal,42,2020,9,797,767624937
1335,25,San Francisco de Macorís,42,2020,9,691,770651673
1336,26,San José de Ocoa,42,2020,9,1086,2740339257
1337,27,San José de las Matas,42,2020,9,869,645517463
1338,28,San Juan de la Maguana,42,2020,9,3318,1792150965
1339,29,Santiago,42,2020,9,423,624904177
1340,30,Santiago Rodríguez,42,2020,9,1300,764617075
1341,31,Santo Domingo,42,2020,9,1974,1946747757
1342,32,Valverde Mao,42,2020,9,802,1701927120
1343,33,Villa Riva,42,2020,9,822,262200215
1344,1,Arenoso,43,2020,10,439,285619910
1345,2,Azua,43,2020,10,1479,885912742
1346,3,Baní,43,2020,10,577,874878719
1347,4,Barahona,43,2020,10,1434,821292487
1348,5,Bonao,43,2020,10,305,411639434
1349,6,Comendador,43,2020,10,1520,343994598
1350,7,Constanza,43,2020,10,642,737802026
1351,8,Cotuí,43,2020,10,1343,1371851345
1352,9,Dajabón,43,2020,10,1012,572927121
1353,10,El Seibo,43,2020,10,852,457503016
1354,11,Hato Mayor,43,2020,10,1174,1198194460
1355,12,Higüey,43,2020,10,847,791964289
1356,13,La Vega,43,2020,10,525,855663151
1357,15,Moca,43,2020,10,690,1025555950
1358,16,Monte Plata,43,2020,10,1503,2181416805
1359,17,Montecristí,43,2020,10,946,914367616
1360,18,Nagua,43,2020,10,505,347402849
1361,19,Neyba,43,2020,10,1530,603595140
1362,20,Puerto Plata,43,2020,10,1534,683907452
1363,21,Río San Juan,43,2020,10,1009,584817616
1364,22,Salcedo,43,2020,10,542,439005650
1365,23,Samaná,43,2020,10,782,251495599
1366,24,San Cristóbal,43,2020,10,784,799555324
1367,25,San Francisco de Macorís,43,2020,10,646,762449707
1368,26,San José de Ocoa,43,2020,10,1088,2744180208
1369,27,San José de las Matas,43,2020,10,863,648604118
1370,28,San Juan de la Maguana,43,2020,10,3381,1794018483
1371,29,Santiago,43,2020,10,384,552123800
1372,30,Santiago Rodríguez,43,2020,10,1269,761558265
1373,31,Santo Domingo,43,2020,10,1873,1961082324
1374,32,Valverde Mao,43,2020,10,774,1668062311
1375,33,Villa Riva,43,2020,10,797,276032369
1376,1,Arenoso,44,2020,11,517,311230506
1377,2,Azua,44,2020,11,1570,925477981
1378,3,Baní,44,2020,11,607,898611857
1379,4,Barahona,44,2020,11,1467,820141435
1380,5,Bonao,44,2020,11,315,412007923
1381,6,Comendador,44,2020,11,1508,350180752
1382,7,Constanza,44,2020,11,686,766362544
1383,8,Cotuí,44,2020,11,1313,1325561413
1384,9,Dajabón,44,2020,11,1015,557992612
1385,10,El Seibo,44,2020,11,888,466811536
1386,11,Hato Mayor,44,2020,11,1165,1206162940
1387,12,Higüey,44,2020,11,913,837402238
1388,13,La Vega,44,2020,11,639,856175960
1389,15,Moca,44,2020,11,699,1005483185
1390,16,Monte Plata,44,2020,11,1511,2245195424
1391,17,Montecristí,44,2020,11,927,915195803
1392,18,Nagua,44,2020,11,650,361638070
1393,19,Neyba,44,2020,11,1534,604462197
1394,20,Puerto Plata,44,2020,11,1500,680976334
1395,21,Río San Juan,44,2020,11,1023,587831079
1396,22,Salcedo,44,2020,11,579,448148088
1397,23,Samaná,44,2020,11,764,246409026
1398,24,San Cristóbal,44,2020,11,815,803908659
1399,25,San Francisco de Macorís,44,2020,11,696,763270452
1400,26,San José de Ocoa,44,2020,11,1118,2763381009
1401,27,San José de las Matas,44,2020,11,856,628316539
1402,28,San Juan de la Maguana,44,2020,11,3496,1816793888
1403,29,Santiago,44,2020,11,395,642233320
1404,30,Santiago Rodríguez,44,2020,11,1278,777085439
1405,31,Santo Domingo,44,2020,11,1849,1987150177
1406,32,Valverde Mao,44,2020,11,781,1640907212
1407,33,Villa Riva,44,2020,11,861,299629088
1408,1,Arenoso,45,2020,12,668,376212659
1409,2,Azua,45,2020,12,1583,965327897
1410,3,Baní,45,2020,12,658,957212277
1411,4,Barahona,45,2020,12,1565,914419161
1412,5,Bonao,45,2020,12,359,432254888
1413,6,Comendador,45,2020,12,1538,359256078
1414,7,Constanza,45,2020,12,767,829960123
1415,8,Cotuí,45,2020,12,1435,1371286360
1416,9,Dajabón,45,2020,12,1052,575236128
1417,10,El Seibo,45,2020,12,931,490613405
1418,11,Hato Mayor,45,2020,12,1200,1232001233
1419,12,Higüey,45,2020,12,977,880763056
1420,13,La Vega,45,2020,12,847,887238388
1421,15,Moca,45,2020,12,725,1123605911
1422,16,Monte Plata,45,2020,12,1560,2371742321
1423,17,Montecristí,45,2020,12,1126,933893834
1424,18,Nagua,45,2020,12,821,415327595
1425,19,Neyba,45,2020,12,1533,619195313
1426,20,Puerto Plata,45,2020,12,1565,725551618
1427,21,Río San Juan,45,2020,12,1054,616197827
1428,22,Salcedo,45,2020,12,615,468416316
1429,23,Samaná,45,2020,12,776,223459829
1430,24,San Cristóbal,45,2020,12,843,864824363
1431,25,San Francisco de Macorís,45,2020,12,832,919801154
1432,26,San José de Ocoa,45,2020,12,1137,2805950291
1433,27,San José de las Matas,45,2020,12,867,662511252
1434,28,San Juan de la Maguana,45,2020,12,3519,1902212744
1435,29,Santiago,45,2020,12,443,732737766
1436,30,Santiago Rodríguez,45,2020,12,1294,786633245
1437,31,Santo Domingo,45,2020,12,1864,2120147511
1438,32,Valverde Mao,45,2020,12,864,1667202063
1439,33,Villa Riva,45,2020,12,992,377242397
1440,1,Arenoso,46,2021,1,717,399506345
1441,2,Azua,46,2021,1,1597,1078341557
1442,3,Baní,46,2021,1,655,1077031086
1443,4,Barahona,46,2021,1,1593,900738472
1444,5,Bonao,46,2021,1,377,457186836
1445,6,Comendador,46,2021,1,1526,358571016
1446,7,Constanza,46,2021,1,840,954887034
1447,8,Cotuí,46,2021,1,1495,1398707574
1448,9,Dajabón,46,2021,1,1071,596878294
1449,10,El Seibo,46,2021,1,937,489229266
1450,11,Hato Mayor,46,2021,1,1186,1221968525
1451,12,Higüey,46,2021,1,991,907199668
1452,13,La Vega,46,2021,1,896,1204474881
1453,15,Moca,46,2021,1,754,1182295338
1454,16,Monte Plata,46,2021,1,1591,2394592461
1455,17,Montecristí,46,2021,1,1165,965093404
1456,18,Nagua,46,2021,1,889,468239816
1457,19,Neyba,46,2021,1,1528,619110986
1458,20,Puerto Plata,46,2021,1,1584,735686477
1459,21,Río San Juan,46,2021,1,1048,692750424
1460,22,Salcedo,46,2021,1,620,486209661
1461,23,Samaná,46,2021,1,763,219476245
1462,24,San Cristóbal,46,2021,1,821,856303392
1463,25,San Francisco de Macorís,46,2021,1,872,969104294
1464,26,San José de Ocoa,46,2021,1,1163,2813229790
1465,27,San José de las Matas,46,2021,1,862,661868510
1466,28,San Juan de la Maguana,46,2021,1,3524,1927094702
1467,29,Santiago,46,2021,1,466,909993954
1468,30,Santiago Rodríguez,46,2021,1,1292,827157890
1469,31,Santo Domingo,46,2021,1,1776,2054682835
1470,32,Valverde Mao,46,2021,1,919,1741847505
1471,33,Villa Riva,46,2021,1,1031,398684847
1472,1,Arenoso,47,2021,2,733,403769010
1473,2,Azua,47,2021,2,1623,1153432135
1474,3,Baní,47,2021,2,673,1131812823
1475,4,Barahona,47,2021,2,1651,942830493
1476,5,Bonao,47,2021,2,398,507147532
1477,6,Comendador,47,2021,2,1540,376920659
1478,7,Constanza,47,2021,2,932,1038203270
1479,8,Cotuí,47,2021,2,1517,1414641520
1480,9,Dajabón,47,2021,2,1093,622175054
1481,10,El Seibo,47,2021,2,935,494974162
1482,11,Hato Mayor,47,2021,2,1210,1274065337
1483,12,Higüey,47,2021,2,1002,954473148
1484,13,La Vega,47,2021,2,929,1417179117
1485,15,Moca,47,2021,2,792,1252642357
1486,16,Monte Plata,47,2021,2,1648,2530404959
1487,17,Montecristí,47,2021,2,1179,991555548
1488,18,Nagua,47,2021,2,911,520280129
1489,19,Neyba,47,2021,2,1524,633808614
1490,20,Puerto Plata,47,2021,2,1594,772794354
1491,21,Río San Juan,47,2021,2,1068,785707816
1492,22,Salcedo,47,2021,2,641,505317057
1493,23,Samaná,47,2021,2,732,217169642
1494,24,San Cristóbal,47,2021,2,851,874422730
1495,25,San Francisco de Macorís,47,2021,2,891,1009141294
1496,26,San José de Ocoa,47,2021,2,1179,2893055871
1497,27,San José de las Matas,47,2021,2,868,660020729
1498,28,San Juan de la Maguana,47,2021,2,3412,1958845664
1499,29,Santiago,47,2021,2,478,1191237984
1500,30,Santiago Rodríguez,47,2021,2,1307,847711105
1501,31,Santo Domingo,47,2021,2,1822,2418895135
1502,32,Valverde Mao,47,2021,2,926,1771786116
1503,33,Villa Riva,47,2021,2,998,418325408
1504,1,Arenoso,48,2021,3,724,411690202
1505,2,Azua,48,2021,3,1649,1149574358
1506,3,Baní,48,2021,3,707,1201900084
1507,4,Barahona,48,2021,3,1681,966803690
1508,5,Bonao,48,2021,3,419,497222118
1509,6,Comendador,48,2021,3,1544,398341376
1510,7,Constanza,48,2021,3,960,1094628536
1511,8,Cotuí,48,2021,3,1522,1419502384
1512,9,Dajabón,48,2021,3,1105,637290989
1513,10,El Seibo,48,2021,3,951,522834075
1514,11,Hato Mayor,48,2021,3,1199,1331235686
1515,12,Higüey,48,2021,3,1022,998469256
1516,13,La Vega,48,2021,3,935,1411632742
1517,15,Moca,48,2021,3,823,1280033609
1518,16,Monte Plata,48,2021,3,1706,2626663548
1519,17,Montecristí,48,2021,3,1114,961942179
1520,18,Nagua,48,2021,3,923,566910492
1521,19,Neyba,48,2021,3,1548,654633229
1522,20,Puerto Plata,48,2021,3,1619,808585297
1523,21,Río San Juan,48,2021,3,1109,837113895
1524,22,Salcedo,48,2021,3,612,545670935
1525,23,Samaná,48,2021,3,747,228972364
1526,24,San Cristóbal,48,2021,3,879,889830041
1527,25,San Francisco de Macorís,48,2021,3,883,1020292197
1528,26,San José de Ocoa,48,2021,3,1193,2899596579
1529,27,San José de las Matas,48,2021,3,865,660319388
1530,28,San Juan de la Maguana,48,2021,3,3466,1976746721
1531,29,Santiago,48,2021,3,498,1205409835
1532,30,Santiago Rodríguez,48,2021,3,1313,856288873
1533,31,Santo Domingo,48,2021,3,1870,2584031796
1534,32,Valverde Mao,48,2021,3,922,1807885369
1535,33,Villa Riva,48,2021,3,992,440640679
1536,1,Arenoso,49,2021,4,571,395676814
1537,2,Azua,49,2021,4,1719,1123832812
1538,3,Baní,49,2021,4,742,1229433345
1539,4,Barahona,49,2021,4,1780,995042948
1540,5,Bonao,49,2021,4,384,480253801
1541,6,Comendador,49,2021,4,1565,421401764
1542,7,Constanza,49,2021,4,967,1085439182
1543,8,Cotuí,49,2021,4,1507,1428642965
1544,9,Dajabón,49,2021,4,1071,635287270
1545,10,El Seibo,49,2021,4,951,531252430
1546,11,Hato Mayor,49,2021,4,1181,1369081818
1547,12,Higüey,49,2021,4,976,1010959551
1548,13,La Vega,49,2021,4,815,1469679004
1549,15,Moca,49,2021,4,836,1327751082
1550,16,Monte Plata,49,2021,4,1736,2616147622
1551,17,Montecristí,49,2021,4,998,941001052
1552,18,Nagua,49,2021,4,684,525310145
1553,19,Neyba,49,2021,4,1564,670305633
1554,20,Puerto Plata,49,2021,4,1672,863802210
1555,21,Río San Juan,49,2021,4,1112,842083666
1556,22,Salcedo,49,2021,4,625,601901563
1557,23,Samaná,49,2021,4,765,237158861
1558,24,San Cristóbal,49,2021,4,916,901345359
1559,25,San Francisco de Macorís,49,2021,4,777,1006798928
1560,26,San José de Ocoa,49,2021,4,1222,2952349867
1561,27,San José de las Matas,49,2021,4,864,787247736
1562,28,San Juan de la Maguana,49,2021,4,3502,1987961332
1563,29,Santiago,49,2021,4,488,1227087755
1564,30,Santiago Rodríguez,49,2021,4,1342,875201325
1565,31,Santo Domingo,49,2021,4,1854,2541859325
1566,32,Valverde Mao,49,2021,4,857,1908806725
1567,33,Villa Riva,49,2021,4,816,396514175
1568,1,Arenoso,50,2021,5,566,391833389
1569,2,Azua,50,2021,5,1750,1154162388
1570,3,Baní,50,2021,5,757,1260206550
1571,4,Barahona,50,2021,5,1852,1038384491
1572,5,Bonao,50,2021,5,378,501298432
1573,6,Comendador,50,2021,5,1592,461825164
1574,7,Constanza,50,2021,5,979,1087006478
1575,8,Cotuí,50,2021,5,1402,1536066485
1576,9,Dajabón,50,2021,5,1089,688080057
1577,10,El Seibo,50,2021,5,950,559108498
1578,11,Hato Mayor,50,2021,5,1176,1379454075
1579,12,Higüey,50,2021,5,1000,1052576177
1580,13,La Vega,50,2021,5,923,1724098833
1581,15,Moca,50,2021,5,841,1334978657
1582,16,Monte Plata,50,2021,5,1734,2658106475
1583,17,Montecristí,50,2021,5,1082,1015228887
1584,18,Nagua,50,2021,5,714,520418376
1585,19,Neyba,50,2021,5,1590,687292355
1586,20,Puerto Plata,50,2021,5,1725,905691397
1587,21,Río San Juan,50,2021,5,1110,869630412
1588,22,Salcedo,50,2021,5,624,552491969
1589,23,Samaná,50,2021,5,754,250722723
1590,24,San Cristóbal,50,2021,5,922,913074789
1591,25,San Francisco de Macorís,50,2021,5,797,1000529726
1592,26,San José de Ocoa,50,2021,5,1239,2971416824
1593,27,San José de las Matas,50,2021,5,873,797931464
1594,28,San Juan de la Maguana,50,2021,5,3499,1969629531
1595,29,Santiago,50,2021,5,509,1244673155
1596,30,Santiago Rodríguez,50,2021,5,1372,890352298
1597,31,Santo Domingo,50,2021,5,1919,2813640533
1598,32,Valverde Mao,50,2021,5,871,2003385865
1599,33,Villa Riva,50,2021,5,889,402621176
1600,1,Arenoso,51,2021,6,657,444838058
1601,2,Azua,51,2021,6,1744,1143799357
1602,3,Baní,51,2021,6,797,1282171664
1603,4,Barahona,51,2021,6,1913,1092337868
1604,5,Bonao,51,2021,6,422,534977382
1605,6,Comendador,51,2021,6,1529,458744115
1606,7,Constanza,51,2021,6,996,1213542155
1607,8,Cotuí,51,2021,6,1425,1573925737
1608,9,Dajabón,51,2021,6,1125,724422064
1609,10,El Seibo,51,2021,6,956,579786375
1610,11,Hato Mayor,51,2021,6,1212,1413656690
1611,12,Higüey,51,2021,6,1021,1069113757
1612,13,La Vega,51,2021,6,1012,1746236262
1613,15,Moca,51,2021,6,524,1244826866
1614,16,Monte Plata,51,2021,6,1726,2640091187
1615,17,Montecristí,51,2021,6,1183,1037381992
1616,18,Nagua,51,2021,6,835,561008231
1617,19,Neyba,51,2021,6,1604,693588301
1618,20,Puerto Plata,51,2021,6,1763,945222690
1619,21,Río San Juan,51,2021,6,1133,912111500
1620,22,Salcedo,51,2021,6,616,505591958
1621,23,Samaná,51,2021,6,755,265210665
1622,24,San Cristóbal,51,2021,6,919,927540677
1623,25,San Francisco de Macorís,51,2021,6,841,1242867592
1624,26,San José de Ocoa,51,2021,6,1254,2964577512
1625,27,San José de las Matas,51,2021,6,866,811266370
1626,28,San Juan de la Maguana,51,2021,6,3456,2002741218
1627,29,Santiago,51,2021,6,842,1321759400
1628,30,Santiago Rodríguez,51,2021,6,1383,911726282
1629,31,Santo Domingo,51,2021,6,2018,3026759775
1630,32,Valverde Mao,51,2021,6,918,2022223071
1631,33,Villa Riva,51,2021,6,929,434221039
1632,1,Arenoso,52,2021,7,656,448041817
1633,2,Azua,52,2021,7,1761,1164197557
1634,3,Baní,52,2021,7,821,1294457490
1635,4,Barahona,52,2021,7,1944,1108108790
1636,5,Bonao,52,2021,7,461,508093617
1637,6,Comendador,52,2021,7,1538,461649583
1638,7,Constanza,52,2021,7,920,1177988708
1639,8,Cotuí,52,2021,7,1479,1543428113
1640,9,Dajabón,52,2021,7,1094,726732453
1641,10,El Seibo,52,2021,7,985,592779499
1642,11,Hato Mayor,52,2021,7,1259,1428247023
1643,12,Higüey,52,2021,7,1012,1057667175
1644,13,La Vega,52,2021,7,988,1686652613
1645,15,Moca,52,2021,7,843,1340503868
1646,16,Monte Plata,52,2021,7,1750,2630284657
1647,17,Montecristí,52,2021,7,1175,1039057813
1648,18,Nagua,52,2021,7,832,495475192
1649,19,Neyba,52,2021,7,1621,715518817
1650,20,Puerto Plata,52,2021,7,1778,965464141
1651,21,Río San Juan,52,2021,7,1169,931732144
1652,22,Salcedo,52,2021,7,589,512075706
1653,23,Samaná,52,2021,7,756,274460562
1654,24,San Cristóbal,52,2021,7,899,925645836
1655,25,San Francisco de Macorís,52,2021,7,849,1310622007
1656,26,San José de Ocoa,52,2021,7,1234,3011266279
1657,27,San José de las Matas,52,2021,7,854,809247035
1658,28,San Juan de la Maguana,52,2021,7,3416,2003320693
1659,29,Santiago,52,2021,7,535,1303821361
1660,30,Santiago Rodríguez,52,2021,7,1391,920811118
1661,31,Santo Domingo,52,2021,7,2055,3520763403
1662,32,Valverde Mao,52,2021,7,923,2048354296
1663,33,Villa Riva,52,2021,7,903,362531113
1664,1,Arenoso,53,2021,8,559,422024768
1665,2,Azua,53,2021,8,1767,1140642597
1666,3,Baní,53,2021,8,828,1281355048
1667,4,Barahona,53,2021,8,1999,1197250349
1668,5,Bonao,53,2021,8,465,504856813
1669,6,Comendador,53,2021,8,1542,483786869
1670,7,Constanza,53,2021,8,907,1169482706
1671,8,Cotuí,53,2021,8,1472,1595246649
1672,9,Dajabón,53,2021,8,1069,789993698
1673,10,El Seibo,53,2021,8,993,634946716
1674,11,Hato Mayor,53,2021,8,1281,1456983369
1675,12,Higüey,53,2021,8,1015,1128957787
1676,13,La Vega,53,2021,8,853,1770188707
1677,15,Moca,53,2021,8,837,1339856717
1678,16,Monte Plata,53,2021,8,1774,2602226963
