monto_destino_id,destino_id,destino_nombre,rubro,tipo_operacion,periodo_id,anio,mes_numero,cantidad,valores_rd,tareas,beneficiados
2139,66,Otros,Otros,General,46,2021,1,118,256641529,12276,118
2140,72,Papa,Papa,General,46,2021,1,40,22575000,981,40
2141,75,Piña,Piña,General,46,2021,1,14,8490000,489,14
2142,77,Plátano,Plátano,General,46,2021,1,129,106087158,12581,129
2143,82,Pollos de Engorde,Pollos de Engorde,General,46,2021,1,30,23473285,0,30
2144,85,Porcino (Comercialización),Porcino,Comercialización,46,2021,1,0,0,0,0
2145,86,Porcino (Producción),Porcino,Producción,46,2021,1,44,93023400,0,44
2146,87,Préstamos de Consumo,Préstamos de Consumo,General,46,2021,1,69,13090143,0,69
2147,92,Tabaco (Comercialización),Tabaco,Comercialización,46,2021,1,18,146845684,0,18
2148,94,Tabaco (Producción),Tabaco,Producción,46,2021,1,12,3085000,407,12
2149,97,Tomate Industrial,Tomate Industrial,General,46,2021,1,0,0,0,0
2150,98,Tomate de Mesa,Tomate de Mesa,General,46,2021,1,13,164200000,42270,13
2151,100,Yautía,Yautía,General,46,2021,1,9,2630000,526,9
2152,102,Yuca,Yuca,General,46,2021,1,16,4310000,886,16
2153,104,Ñame,Ñame,General,46,2021,1,9,2105000,272,9
2154,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,47,2021,2,368,433927484,0,368
2155,4,Aguacate (Producción),Aguacate,Producción,47,2021,2,137,61806800,5597,137
2156,8,Ajo (Comercialización),Ajo,Comercialización,47,2021,2,1,251000,0,1
2157,9,Ajo (Producción),Ajo,Producción,47,2021,2,72,33430900,533,72
2158,10,Ají (Producción),Ají,Producción,47,2021,2,23,20324000,725,23
2159,11,Apícola,Apícola,General,47,2021,2,3,1600000,0,3
2160,14,Arroz (Comercialización),Arroz,Comercialización,47,2021,2,7,68990000,0,7
2161,17,Arroz (Producción),Arroz,Producción,47,2021,2,201,110849650,23251,201
2162,20,Batata,Batata,General,47,2021,2,5,677500,225,5
2163,23,Cacao (Comercialización),Cacao,Comercialización,47,2021,2,5,4930000,0,5
2164,24,Cacao (Producción),Cacao,Producción,47,2021,2,106,72745000,12877,106
2165,26,Café (Comercialización),Café,Comercialización,47,2021,2,0,0,0,0
2166,27,Café (Producción),Café,Producción,47,2021,2,69,22589000,2917,69
2167,28,Cebolla,Cebolla,General,47,2021,2,19,268133000,452,19
2168,33,Coco (Comercialización),Coco,Comercialización,47,2021,2,1,1000000,0,1
2169,34,Coco (Producción),Coco,Producción,47,2021,2,26,21736300,4381,26
2170,40,Gallinas Ponedoras,Gallinas Ponedoras,General,47,2021,2,12,29715000,0,12
2171,41,Ganado de Carne,Ganado de Carne,General,47,2021,2,64,60753000,0,64
2172,42,Ganado de Carne (Com),Ganado de Carne,Com,47,2021,2,7,2300000,0,7
2173,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,47,2021,2,115,220883000,0,115
2174,45,Ganado de Leche,Ganado de Leche,General,47,2021,2,7,6100000,0,7
2175,46,Ganado de Leche (Com.),Ganado de Leche,Com.,47,2021,2,0,0,0,0
2176,51,Guandul (Comercialización),Guandul,Comercialización,47,2021,2,0,0,0,0
2177,52,Guandul (Producción),Guandul,Producción,47,2021,2,2,270000,115,2
2178,53,Guineo,Guineo,General,47,2021,2,17,33643400,6348,17
2179,57,Habichuela (Comercialización),Habichuela,Comercialización,47,2021,2,2,28264000,0,2
2180,58,Habichuela (Producción),Habichuela,Producción,47,2021,2,0,0,0,0
2181,59,Invernadero,Invernadero,General,47,2021,2,2,10400000,40003,2
2182,63,Maíz (Comercialización),Maíz,Comercialización,47,2021,2,0,0,0,0
2183,64,Maíz (Producción),Maíz,Producción,47,2021,2,10,1062500,469,10
2184,66,Otros,Otros,General,47,2021,2,321,670902789,16185,321
2185,72,Papa,Papa,General,47,2021,2,46,68554000,1331,46
2186,75,Piña,Piña,General,47,2021,2,26,17874000,774,26
2187,77,Plátano,Plátano,General,47,2021,2,123,60397000,7221,123
2188,82,Pollos de Engorde,Pollos de Engorde,General,47,2021,2,49,30590500,0,49
2189,85,Porcino (Comercialización),Porcino,Comercialización,47,2021,2,1,200000,0,1
2190,86,Porcino (Producción),Porcino,Producción,47,2021,2,61,122813200,0,61
2191,87,Préstamos de Consumo,Préstamos de Consumo,General,47,2021,2,174,36138059,0,174
2192,92,Tabaco (Comercialización),Tabaco,Comercialización,47,2021,2,10,176646485,0,10
2193,94,Tabaco (Producción),Tabaco,Producción,47,2021,2,19,5962000,797,19
2194,97,Tomate Industrial,Tomate Industrial,General,47,2021,2,0,0,0,0
2195,98,Tomate de Mesa,Tomate de Mesa,General,47,2021,2,10,11100000,2161,10
2196,100,Yautía,Yautía,General,47,2021,2,15,9410000,776,15
2197,102,Yuca,Yuca,General,47,2021,2,11,3205000,623,11
2198,104,Ñame,Ñame,General,47,2021,2,19,4300000,490,19
2199,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,48,2021,3,537,587174133,0,537
2200,4,Aguacate (Producción),Aguacate,Producción,48,2021,3,150,63788500,6048,150
2201,8,Ajo (Comercialización),Ajo,Comercialización,48,2021,3,0,0,0,0
2202,9,Ajo (Producción),Ajo,Producción,48,2021,3,23,14532400,366,23
2203,10,Ají (Producción),Ají,Producción,48,2021,3,26,16030000,4394,26
2204,11,Apícola,Apícola,General,48,2021,3,7,1775000,0,7
2205,14,Arroz (Comercialización),Arroz,Comercialización,48,2021,3,14,111025000,0,14
2206,17,Arroz (Producción),Arroz,Producción,48,2021,3,66,34641480,6686,66
2207,20,Batata,Batata,General,48,2021,3,11,1874000,505,11
2208,23,Cacao (Comercialización),Cacao,Comercialización,48,2021,3,10,158275000,0,10
2209,24,Cacao (Producción),Cacao,Producción,48,2021,3,97,42978000,8931,97
2210,26,Café (Comercialización),Café,Comercialización,48,2021,3,1,10795000,0,1
2211,27,Café (Producción),Café,Producción,48,2021,3,60,37196000,3936,60
2212,28,Cebolla,Cebolla,General,48,2021,3,10,16240000,716,10
2213,33,Coco (Comercialización),Coco,Comercialización,48,2021,3,1,250000,0,1
2214,34,Coco (Producción),Coco,Producción,48,2021,3,17,36610000,3381,17
2215,40,Gallinas Ponedoras,Gallinas Ponedoras,General,48,2021,3,6,22850000,0,6
2216,41,Ganado de Carne,Ganado de Carne,General,48,2021,3,63,69178233,0,63
2217,42,Ganado de Carne (Com),Ganado de Carne,Com,48,2021,3,6,2750000,0,6
2218,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,48,2021,3,86,69480000,0,86
2219,45,Ganado de Leche,Ganado de Leche,General,48,2021,3,25,23482000,0,25
2220,46,Ganado de Leche (Com.),Ganado de Leche,Com.,48,2021,3,1,450000,0,1
2221,51,Guandul (Comercialización),Guandul,Comercialización,48,2021,3,0,0,0,0
2222,52,Guandul (Producción),Guandul,Producción,48,2021,3,9,1037500,420,9
2223,53,Guineo,Guineo,General,48,2021,3,12,123111510,2639,12
2224,57,Habichuela (Comercialización),Habichuela,Comercialización,48,2021,3,2,10000000,0,2
2225,58,Habichuela (Producción),Habichuela,Producción,48,2021,3,0,0,0,0
2226,59,Invernadero,Invernadero,General,48,2021,3,0,0,0,0
2227,63,Maíz (Comercialización),Maíz,Comercialización,48,2021,3,0,0,0,0
2228,64,Maíz (Producción),Maíz,Producción,48,2021,3,14,2225000,977,14
2229,66,Otros,Otros,General,48,2021,3,343,590505881,22059,343
2230,72,Papa,Papa,General,48,2021,3,25,22246000,764,25
2231,75,Piña,Piña,General,48,2021,3,27,34245000,2491,27
2232,77,Plátano,Plátano,General,48,2021,3,110,59898000,7112,110
2233,82,Pollos de Engorde,Pollos de Engorde,General,48,2021,3,50,73276500,0,50
2234,85,Porcino (Comercialización),Porcino,Comercialización,48,2021,3,0,0,0,0
2235,86,Porcino (Producción),Porcino,Producción,48,2021,3,62,67073000,0,62
2236,87,Préstamos de Consumo,Préstamos de Consumo,General,48,2021,3,235,48882243,0,235
2237,92,Tabaco (Comercialización),Tabaco,Comercialización,48,2021,3,8,9490342,0,8
2238,94,Tabaco (Producción),Tabaco,Producción,48,2021,3,16,4424000,484,16
2239,97,Tomate Industrial,Tomate Industrial,General,48,2021,3,0,0,0,0
2240,98,Tomate de Mesa,Tomate de Mesa,General,48,2021,3,17,11100000,2758,17
2241,100,Yautía,Yautía,General,48,2021,3,12,4371250,445,12
2242,102,Yuca,Yuca,General,48,2021,3,19,5479000,1184,19
2243,104,Ñame,Ñame,General,48,2021,3,18,3575000,402,18
2244,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,49,2021,4,425,514703914,0,425
2245,4,Aguacate (Producción),Aguacate,Producción,49,2021,4,174,142015000,9634,174
2246,8,Ajo (Comercialización),Ajo,Comercialización,49,2021,4,0,0,0,0
2247,9,Ajo (Producción),Ajo,Producción,49,2021,4,6,8102500,209,6
2248,10,Ají (Producción),Ají,Producción,49,2021,4,12,6579000,154,12
2249,11,Apícola,Apícola,General,49,2021,4,6,1350000,0,6
2250,14,Arroz (Comercialización),Arroz,Comercialización,49,2021,4,45,424672080,40,45
2251,17,Arroz (Producción),Arroz,Producción,49,2021,4,346,105737000,24253,346
2252,20,Batata,Batata,General,49,2021,4,8,1592500,560,8
2253,23,Cacao (Comercialización),Cacao,Comercialización,49,2021,4,4,14400000,0,4
2254,24,Cacao (Producción),Cacao,Producción,49,2021,4,129,92823300,15853,129
2255,26,Café (Comercialización),Café,Comercialización,49,2021,4,0,0,0,0
2256,27,Café (Producción),Café,Producción,49,2021,4,88,29449000,3702,88
2257,28,Cebolla,Cebolla,General,49,2021,4,8,257160000,96,8
2258,33,Coco (Comercialización),Coco,Comercialización,49,2021,4,1,270000,6,1
2259,34,Coco (Producción),Coco,Producción,49,2021,4,26,33045000,3989,26
2260,40,Gallinas Ponedoras,Gallinas Ponedoras,General,49,2021,4,9,19100000,0,9
2261,41,Ganado de Carne,Ganado de Carne,General,49,2021,4,50,45596365,0,50
2262,42,Ganado de Carne (Com),Ganado de Carne,Com,49,2021,4,1,35000,0,1
2263,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,49,2021,4,99,170960000,0,99
2264,45,Ganado de Leche,Ganado de Leche,General,49,2021,4,26,30207000,0,26
2265,46,Ganado de Leche (Com.),Ganado de Leche,Com.,49,2021,4,0,0,0,0
2266,51,Guandul (Comercialización),Guandul,Comercialización,49,2021,4,0,0,0,0
2267,52,Guandul (Producción),Guandul,Producción,49,2021,4,3,151500,67,3
2268,53,Guineo,Guineo,General,49,2021,4,9,17516200,1381,9
2269,57,Habichuela (Comercialización),Habichuela,Comercialización,49,2021,4,1,67137368,0,1
2270,58,Habichuela (Producción),Habichuela,Producción,49,2021,4,0,0,0,0
2271,59,Invernadero,Invernadero,General,49,2021,4,2,2900135,3,2
2272,63,Maíz (Comercialización),Maíz,Comercialización,49,2021,4,1,800000,0,1
2273,64,Maíz (Producción),Maíz,Producción,49,2021,4,18,3845300,1922,18
2274,66,Otros,Otros,General,49,2021,4,311,754793752,15260,311
2275,72,Papa,Papa,General,49,2021,4,40,82604000,979,40
2276,75,Piña,Piña,General,49,2021,4,18,19360000,1521,18
2277,77,Plátano,Plátano,General,49,2021,4,144,64524000,7130,144
2278,82,Pollos de Engorde,Pollos de Engorde,General,49,2021,4,32,17909000,0,32
2279,85,Porcino (Comercialización),Porcino,Comercialización,49,2021,4,0,0,0,0
2280,86,Porcino (Producción),Porcino,Producción,49,2021,4,55,34333700,0,55
2281,87,Préstamos de Consumo,Préstamos de Consumo,General,49,2021,4,109,32658949,0,109
2282,92,Tabaco (Comercialización),Tabaco,Comercialización,49,2021,4,16,71155826,0,16
2283,94,Tabaco (Producción),Tabaco,Producción,49,2021,4,1,337500,35,1
2284,97,Tomate Industrial,Tomate Industrial,General,49,2021,4,0,0,0,0
2285,98,Tomate de Mesa,Tomate de Mesa,General,49,2021,4,14,9670000,5176,14
2286,100,Yautía,Yautía,General,49,2021,4,14,2785000,308,14
2287,102,Yuca,Yuca,General,49,2021,4,19,5188400,1186,19
2288,104,Ñame,Ñame,General,49,2021,4,13,3030000,375,13
2289,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,50,2021,5,476,644946533,0,476
2290,4,Aguacate (Producción),Aguacate,Producción,50,2021,5,150,61123000,5838,150
2291,8,Ajo (Comercialización),Ajo,Comercialización,50,2021,5,0,0,0,0
2292,9,Ajo (Producción),Ajo,Producción,50,2021,5,0,0,0,0
2293,10,Ají (Producción),Ají,Producción,50,2021,5,12,17080000,330,12
2294,11,Apícola,Apícola,General,50,2021,5,4,805000,0,4
2295,14,Arroz (Comercialización),Arroz,Comercialización,50,2021,5,62,703074840,63,62
2296,17,Arroz (Producción),Arroz,Producción,50,2021,5,1281,479334823,116837,1288
2297,20,Batata,Batata,General,50,2021,5,5,1292000,364,5
2298,23,Cacao (Comercialización),Cacao,Comercialización,50,2021,5,5,96650000,0,5
2299,24,Cacao (Producción),Cacao,Producción,50,2021,5,146,135948780,17988,146
2300,26,Café (Comercialización),Café,Comercialización,50,2021,5,1,800000,0,1
2301,27,Café (Producción),Café,Producción,50,2021,5,72,41737200,5285,72
2302,28,Cebolla,Cebolla,General,50,2021,5,6,206020000,180,6
2303,33,Coco (Comercialización),Coco,Comercialización,50,2021,5,0,0,0,0
2304,34,Coco (Producción),Coco,Producción,50,2021,5,20,10625000,2348,20
2305,40,Gallinas Ponedoras,Gallinas Ponedoras,General,50,2021,5,8,21900000,0,8
2306,41,Ganado de Carne,Ganado de Carne,General,50,2021,5,64,54832120,0,64
2307,42,Ganado de Carne (Com),Ganado de Carne,Com,50,2021,5,1,2000000,0,1
2308,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,50,2021,5,111,119373500,0,111
2309,45,Ganado de Leche,Ganado de Leche,General,50,2021,5,24,23346000,0,24
2310,46,Ganado de Leche (Com.),Ganado de Leche,Com.,50,2021,5,3,1570000,0,3
2311,51,Guandul (Comercialización),Guandul,Comercialización,50,2021,5,0,0,0,0
2312,52,Guandul (Producción),Guandul,Producción,50,2021,5,3,167400,109,3
2313,53,Guineo,Guineo,General,50,2021,5,17,25873637,2224,17
2314,57,Habichuela (Comercialización),Habichuela,Comercialización,50,2021,5,0,0,0,0
2315,58,Habichuela (Producción),Habichuela,Producción,50,2021,5,0,0,0,0
2316,59,Invernadero,Invernadero,General,50,2021,5,1,1000000,11,1
2317,63,Maíz (Comercialización),Maíz,Comercialización,50,2021,5,0,0,0,0
2318,64,Maíz (Producción),Maíz,Producción,50,2021,5,8,1285500,463,8
2319,66,Otros,Otros,General,50,2021,5,271,548790206,8156,271
2320,72,Papa,Papa,General,50,2021,5,30,26000000,1094,30
2321,75,Piña,Piña,General,50,2021,5,21,20345000,1700,21
2322,77,Plátano,Plátano,General,50,2021,5,117,44537000,5118,117
2323,82,Pollos de Engorde,Pollos de Engorde,General,50,2021,5,44,23848000,0,44
2324,85,Porcino (Comercialización),Porcino,Comercialización,50,2021,5,0,0,0,0
2325,86,Porcino (Producción),Porcino,Producción,50,2021,5,43,19265000,0,43
2326,87,Préstamos de Consumo,Préstamos de Consumo,General,50,2021,5,174,42113731,0,174
2327,92,Tabaco (Comercialización),Tabaco,Comercialización,50,2021,5,16,165310205,0,16
2328,94,Tabaco (Producción),Tabaco,Producción,50,2021,5,0,0,0,0
2329,97,Tomate Industrial,Tomate Industrial,General,50,2021,5,1,750000,75,1
2330,98,Tomate de Mesa,Tomate de Mesa,General,50,2021,5,13,8500000,255,13
2331,100,Yautía,Yautía,General,50,2021,5,12,2670000,325,12
2332,102,Yuca,Yuca,General,50,2021,5,13,3043000,756,13
2333,104,Ñame,Ñame,General,50,2021,5,6,870000,141,6
2334,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,51,2021,6,515,698086939,0,515
2335,4,Aguacate (Producción),Aguacate,Producción,51,2021,6,118,62314902,4956,118
2336,8,Ajo (Comercialización),Ajo,Comercialización,51,2021,6,0,0,0,0
2337,9,Ajo (Producción),Ajo,Producción,51,2021,6,0,0,0,0
2338,10,Ají (Producción),Ají,Producción,51,2021,6,6,15850000,1455,6
2339,11,Apícola,Apícola,General,51,2021,6,1,200000,0,1
2340,14,Arroz (Comercialización),Arroz,Comercialización,51,2021,6,19,230353640,0,19
2341,17,Arroz (Producción),Arroz,Producción,51,2021,6,907,487151651,101965,975
2342,20,Batata,Batata,General,51,2021,6,8,1777500,591,8
2343,23,Cacao (Comercialización),Cacao,Comercialización,51,2021,6,6,206900000,0,6
2344,24,Cacao (Producción),Cacao,Producción,51,2021,6,203,67956500,22414,203
2345,26,Café (Comercialización),Café,Comercialización,51,2021,6,1,800000,0,1
2346,27,Café (Producción),Café,Producción,51,2021,6,62,33345000,4851,62
2347,28,Cebolla,Cebolla,General,51,2021,6,4,30400000,75,4
2348,33,Coco (Comercialización),Coco,Comercialización,51,2021,6,0,0,0,0
2349,34,Coco (Producción),Coco,Producción,51,2021,6,13,6205000,1249,13
2350,40,Gallinas Ponedoras,Gallinas Ponedoras,General,51,2021,6,3,2600000,0,3
2351,41,Ganado de Carne,Ganado de Carne,General,51,2021,6,53,52153000,0,53
2352,42,Ganado de Carne (Com),Ganado de Carne,Com,51,2021,6,2,795000,0,2
2353,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,51,2021,6,76,92025000,0,76
2354,45,Ganado de Leche,Ganado de Leche,General,51,2021,6,22,26367000,0,22
2355,46,Ganado de Leche (Com.),Ganado de Leche,Com.,51,2021,6,0,0,0,0
2356,51,Guandul (Comercialización),Guandul,Comercialización,51,2021,6,0,0,0,0
2357,52,Guandul (Producción),Guandul,Producción,51,2021,6,1,200000,70,1
2358,53,Guineo,Guineo,General,51,2021,6,45,131387991,9758,45
2359,57,Habichuela (Comercialización),Habichuela,Comercialización,51,2021,6,0,0,0,0
2360,58,Habichuela (Producción),Habichuela,Producción,51,2021,6,0,0,0,0
2361,59,Invernadero,Invernadero,General,51,2021,6,1,4849280,0,1
2362,63,Maíz (Comercialización),Maíz,Comercialización,51,2021,6,0,0,0,0
2363,64,Maíz (Producción),Maíz,Producción,51,2021,6,10,777300,378,10
2364,66,Otros,Otros,General,51,2021,6,244,389117518,19091,244
2365,72,Papa,Papa,General,51,2021,6,32,122542500,825,32
2366,75,Piña,Piña,General,51,2021,6,9,6880000,308,9
2367,77,Plátano,Plátano,General,51,2021,6,68,32158000,4038,68
2368,82,Pollos de Engorde,Pollos de Engorde,General,51,2021,6,46,30043130,0,46
2369,85,Porcino (Comercialización),Porcino,Comercialización,51,2021,6,0,0,0,0
2370,86,Porcino (Producción),Porcino,Producción,51,2021,6,43,25075000,0,43
2371,87,Préstamos de Consumo,Préstamos de Consumo,General,51,2021,6,160,44751076,0,160
2372,92,Tabaco (Comercialización),Tabaco,Comercialización,51,2021,6,10,75513527,0,10
2373,94,Tabaco (Producción),Tabaco,Producción,51,2021,6,0,0,0,0
2374,97,Tomate Industrial,Tomate Industrial,General,51,2021,6,2,1180000,90,2
2375,98,Tomate de Mesa,Tomate de Mesa,General,51,2021,6,9,5462500,231,9
2376,100,Yautía,Yautía,General,51,2021,6,9,1620000,285,9
2377,102,Yuca,Yuca,General,51,2021,6,15,3155000,886,15
2378,104,Ñame,Ñame,General,51,2021,6,9,2605000,353,9
2379,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,52,2021,7,245,467662754,0,245
2380,4,Aguacate (Producción),Aguacate,Producción,52,2021,7,151,73039015,6453,151
2381,8,Ajo (Comercialización),Ajo,Comercialización,52,2021,7,0,0,0,0
2382,9,Ajo (Producción),Ajo,Producción,52,2021,7,0,0,0,0
2383,10,Ají (Producción),Ají,Producción,52,2021,7,14,12254000,177,14
2384,11,Apícola,Apícola,General,52,2021,7,0,0,0,0
2385,14,Arroz (Comercialización),Arroz,Comercialización,52,2021,7,15,99180000,0,15
2386,17,Arroz (Producción),Arroz,Producción,52,2021,7,369,286366750,56234,369
2387,20,Batata,Batata,General,52,2021,7,5,1290000,303,5
2388,23,Cacao (Comercialización),Cacao,Comercialización,52,2021,7,6,25300000,0,6
2389,24,Cacao (Producción),Cacao,Producción,52,2021,7,288,112090000,29771,288
2390,26,Café (Comercialización),Café,Comercialización,52,2021,7,0,0,0,0
2391,27,Café (Producción),Café,Producción,52,2021,7,57,22695000,3465,57
2392,28,Cebolla,Cebolla,General,52,2021,7,10,495250000,430,10
2393,33,Coco (Comercialización),Coco,Comercialización,52,2021,7,0,0,0,0
2394,34,Coco (Producción),Coco,Producción,52,2021,7,17,11000000,2543,17
2395,40,Gallinas Ponedoras,Gallinas Ponedoras,General,52,2021,7,8,18550000,0,8
2396,41,Ganado de Carne,Ganado de Carne,General,52,2021,7,48,44997000,0,48
2397,42,Ganado de Carne (Com),Ganado de Carne,Com,52,2021,7,7,2940000,0,7
2398,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,52,2021,7,79,121839248,0,79
2399,45,Ganado de Leche,Ganado de Leche,General,52,2021,7,24,31708000,0,24
2400,46,Ganado de Leche (Com.),Ganado de Leche,Com.,52,2021,7,0,0,0,0
2401,51,Guandul (Comercialización),Guandul,Comercialización,52,2021,7,0,0,0,0
2402,52,Guandul (Producción),Guandul,Producción,52,2021,7,2,240000,130,2
2403,53,Guineo,Guineo,General,52,2021,7,40,144609328,5295,40
2404,57,Habichuela (Comercialización),Habichuela,Comercialización,52,2021,7,0,0,0,0
2405,58,Habichuela (Producción),Habichuela,Producción,52,2021,7,0,0,0,0
2406,59,Invernadero,Invernadero,General,52,2021,7,0,0,0,0
2407,63,Maíz (Comercialización),Maíz,Comercialización,52,2021,7,0,0,0,0
2408,64,Maíz (Producción),Maíz,Producción,52,2021,7,2,1000000,840,2
2409,66,Otros,Otros,General,52,2021,7,257,466561851,15153,257
2410,72,Papa,Papa,General,52,2021,7,37,25793000,1027,37
2411,75,Piña,Piña,General,52,2021,7,13,11225000,629,13
2412,77,Plátano,Plátano,General,52,2021,7,41,43082000,5502,41
2413,82,Pollos de Engorde,Pollos de Engorde,General,52,2021,7,48,27936000,0,48
2414,85,Porcino (Comercialización),Porcino,Comercialización,52,2021,7,1,350000,0,1
2415,86,Porcino (Producción),Porcino,Producción,52,2021,7,41,22550000,0,41
2416,87,Préstamos de Consumo,Préstamos de Consumo,General,52,2021,7,161,32001845,0,161
2417,92,Tabaco (Comercialización),Tabaco,Comercialización,52,2021,7,17,131940525,0,17
2418,94,Tabaco (Producción),Tabaco,Producción,52,2021,7,0,0,0,0
2419,97,Tomate Industrial,Tomate Industrial,General,52,2021,7,0,0,0,0
2420,98,Tomate de Mesa,Tomate de Mesa,General,52,2021,7,15,7200000,237,15
2421,100,Yautía,Yautía,General,52,2021,7,13,2635000,387,13
2422,102,Yuca,Yuca,General,52,2021,7,11,1765000,468,11
2423,104,Ñame,Ñame,General,52,2021,7,6,940000,111,6
2424,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,53,2021,8,373,549498656,0,373
2425,4,Aguacate (Producción),Aguacate,Producción,53,2021,8,118,61920000,4606,118
2426,8,Ajo (Comercialización),Ajo,Comercialización,53,2021,8,0,0,0,0
2427,9,Ajo (Producción),Ajo,Producción,53,2021,8,1,10000000,250,1
2428,10,Ají (Producción),Ají,Producción,53,2021,8,20,34037000,37359,20
2429,11,Apícola,Apícola,General,53,2021,8,4,1725000,0,4
2430,14,Arroz (Comercialización),Arroz,Comercialización,53,2021,8,37,344520240,0,37
2431,17,Arroz (Producción),Arroz,Producción,53,2021,8,115,51746800,10904,115
2432,20,Batata,Batata,General,53,2021,8,4,299000,93,4
2433,23,Cacao (Comercialización),Cacao,Comercialización,53,2021,8,5,21190000,0,5
2434,24,Cacao (Producción),Cacao,Producción,53,2021,8,231,172282500,49074,231
2435,26,Café (Comercialización),Café,Comercialización,53,2021,8,0,0,0,0
2436,27,Café (Producción),Café,Producción,53,2021,8,48,27425000,3511,48
2437,28,Cebolla,Cebolla,General,53,2021,8,13,10058000,466,13
2438,33,Coco (Comercialización),Coco,Comercialización,53,2021,8,1,325000,0,1
2439,34,Coco (Producción),Coco,Producción,53,2021,8,17,13920000,2281,17
2440,40,Gallinas Ponedoras,Gallinas Ponedoras,General,53,2021,8,15,104030000,0,15
2441,41,Ganado de Carne,Ganado de Carne,General,53,2021,8,48,52370000,0,48
2442,42,Ganado de Carne (Com),Ganado de Carne,Com,53,2021,8,4,1150000,0,4
2443,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,53,2021,8,65,93267000,0,65
2444,45,Ganado de Leche,Ganado de Leche,General,53,2021,8,20,14735000,0,20
2445,46,Ganado de Leche (Com.),Ganado de Leche,Com.,53,2021,8,1,250000,0,1
2446,51,Guandul (Comercialización),Guandul,Comercialización,53,2021,8,0,0,0,0
2447,52,Guandul (Producción),Guandul,Producción,53,2021,8,1,100000,58,1
2448,53,Guineo,Guineo,General,53,2021,8,15,39688351,3363,15
2449,57,Habichuela (Comercialización),Habichuela,Comercialización,53,2021,8,0,0,0,0
2450,58,Habichuela (Producción),Habichuela,Producción,53,2021,8,1,50000,18,1
2451,59,Invernadero,Invernadero,General,53,2021,8,2,8199800,6,2
2452,63,Maíz (Comercialización),Maíz,Comercialización,53,2021,8,0,0,0,0
2453,64,Maíz (Producción),Maíz,Producción,53,2021,8,5,516000,233,5
2454,66,Otros,Otros,General,53,2021,8,215,228791561,10277,215
2455,72,Papa,Papa,General,53,2021,8,23,39136000,1813,23
2456,75,Piña,Piña,General,53,2021,8,12,28320000,1858,12
2457,77,Plátano,Plátano,General,53,2021,8,46,20720000,2473,46
2458,82,Pollos de Engorde,Pollos de Engorde,General,53,2021,8,44,30471000,0,44
2459,85,Porcino (Comercialización),Porcino,Comercialización,53,2021,8,0,0,0,0
2460,86,Porcino (Producción),Porcino,Producción,53,2021,8,1,4000000,0,1
2461,87,Préstamos de Consumo,Préstamos de Consumo,General,53,2021,8,160,30008118,0,160
2462,92,Tabaco (Comercialización),Tabaco,Comercialización,53,2021,8,3,3015455,0,3
2463,94,Tabaco (Producción),Tabaco,Producción,53,2021,8,0,0,0,0
2464,97,Tomate Industrial,Tomate Industrial,General,53,2021,8,0,0,0,0
2465,98,Tomate de Mesa,Tomate de Mesa,General,53,2021,8,16,20050000,15104,16
2466,100,Yautía,Yautía,General,53,2021,8,7,1795000,230,7
2467,102,Yuca,Yuca,General,53,2021,8,18,4330000,894,18
2468,104,Ñame,Ñame,General,53,2021,8,2,500000,50,2
2469,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,54,2021,9,103,193294570,0,103
2470,4,Aguacate (Producción),Aguacate,Producción,54,2021,9,101,58405000,5343,101
2471,8,Ajo (Comercialización),Ajo,Comercialización,54,2021,9,7,89606400,0,7
2472,9,Ajo (Producción),Ajo,Producción,54,2021,9,0,0,0,0
2473,10,Ají (Producción),Ají,Producción,54,2021,9,28,56188000,46891,28
2474,11,Apícola,Apícola,General,54,2021,9,5,1105000,0,5
2475,14,Arroz (Comercialización),Arroz,Comercialización,54,2021,9,23,214942240,0,23
2476,17,Arroz (Producción),Arroz,Producción,54,2021,9,26,18409027,3969,26
2477,20,Batata,Batata,General,54,2021,9,3,1980000,560,3
2478,23,Cacao (Comercialización),Cacao,Comercialización,54,2021,9,6,23850000,0,6
2479,24,Cacao (Producción),Cacao,Producción,54,2021,9,188,81725300,20642,188
2480,26,Café (Comercialización),Café,Comercialización,54,2021,9,0,0,0,0
2481,27,Café (Producción),Café,Producción,54,2021,9,45,56700000,5778,45
