tipo_registro,anio,mes_numero,mes_nombre,periodo_fecha,sucursal_nombre,region,destino_nombre,rubro,tipo_operacion,cantidad_prestamos,valor_cartera_rd,tareas_financiadas,valor_area_rd,desembolsos_rd,cobros_rd,balance_neto_rd,cantidad_destino,valores_destino_rd,tareas_destino,beneficiados
Montos por destino,2021,11,Noviembre,2021-11-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,7,17400000,0,7
Montos por destino,2021,11,Noviembre,2021-11-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,72,78831799,0,72
Montos por destino,2021,11,Noviembre,2021-11-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,5,8602225,0,5
Montos por destino,2021,11,Noviembre,2021-11-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,46,83220000,0,46
Montos por destino,2021,11,Noviembre,2021-11-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,16,17597000,0,16
Montos por destino,2021,11,Noviembre,2021-11-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,11,Noviembre,2021-11-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,11,Noviembre,2021-11-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,1,70000,30,1
Montos por destino,2021,11,Noviembre,2021-11-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,5,17350000,1210,5
Montos por destino,2021,11,Noviembre,2021-11-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,11,Noviembre,2021-11-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,112,30931821,7698,112
Montos por destino,2021,11,Noviembre,2021-11-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,9,21680764,114,9
Montos por destino,2021,11,Noviembre,2021-11-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,1,800000,0,1
Montos por destino,2021,11,Noviembre,2021-11-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,11,Noviembre,2021-11-01,,,Otros,Otros,General,0,0,0,0,0,0,0,194,442458581,14874,194
Montos por destino,2021,11,Noviembre,2021-11-01,,,Papa,Papa,General,0,0,0,0,0,0,0,31,101157159,829,31
Montos por destino,2021,11,Noviembre,2021-11-01,,,Piña,Piña,General,0,0,0,0,0,0,0,15,6570000,380,15
Montos por destino,2021,11,Noviembre,2021-11-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,50,25452500,2758,50
Montos por destino,2021,11,Noviembre,2021-11-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,80,128096250,0,80
Montos por destino,2021,11,Noviembre,2021-11-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,11,Noviembre,2021-11-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,1,8500000,0,1
Montos por destino,2021,11,Noviembre,2021-11-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,200,50189138,0,200
Montos por destino,2021,11,Noviembre,2021-11-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,10,43780282,0,10
Montos por destino,2021,11,Noviembre,2021-11-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,13,4529000,465,13
Montos por destino,2021,11,Noviembre,2021-11-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,1,210000,18,1
Montos por destino,2021,11,Noviembre,2021-11-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,5,10185380,87,5
Montos por destino,2021,11,Noviembre,2021-11-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,4,842500,175,4
Montos por destino,2021,11,Noviembre,2021-11-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,10,3587069,775,10
Montos por destino,2021,11,Noviembre,2021-11-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,8,1800000,180,8
Montos por destino,2021,12,Diciembre,2021-12-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,174,503666271,0,174
Montos por destino,2021,12,Diciembre,2021-12-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,63,83558500,3850,63
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,56,59410000,1126,56
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,15,14983000,319,15
Montos por destino,2021,12,Diciembre,2021-12-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,4,750000,0,4
Montos por destino,2021,12,Diciembre,2021-12-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,24,172282400,0,24
Montos por destino,2021,12,Diciembre,2021-12-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,1521,672091551,126969,1527
Montos por destino,2021,12,Diciembre,2021-12-01,,,Batata,Batata,General,0,0,0,0,0,0,0,6,1440000,276,6
Montos por destino,2021,12,Diciembre,2021-12-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,5,139790000,0,5
Montos por destino,2021,12,Diciembre,2021-12-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,62,43322750,8206,62
Montos por destino,2021,12,Diciembre,2021-12-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,3,22500000,0,3
Montos por destino,2021,12,Diciembre,2021-12-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,52,56278155,11562,52
Montos por destino,2021,12,Diciembre,2021-12-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,37,107915500,774,37
Montos por destino,2021,12,Diciembre,2021-12-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,12,Diciembre,2021-12-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,16,11960000,2321,16
Montos por destino,2021,12,Diciembre,2021-12-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,8,22050000,0,8
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,65,94269250,0,65
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,5,3315656,0,5
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,38,48882500,0,38
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,25,62346000,0,25
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,1,400000,0,1
Montos por destino,2021,12,Diciembre,2021-12-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,12,Diciembre,2021-12-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,12,Diciembre,2021-12-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,4,4850000,455,4
Montos por destino,2021,12,Diciembre,2021-12-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,12,Diciembre,2021-12-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,34,11052000,2894,34
Montos por destino,2021,12,Diciembre,2021-12-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,6,25214315,91,6
Montos por destino,2021,12,Diciembre,2021-12-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,1,600000,0,1
Montos por destino,2021,12,Diciembre,2021-12-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,2,109000,55,2
Montos por destino,2021,12,Diciembre,2021-12-01,,,Otros,Otros,General,0,0,0,0,0,0,0,186,506748530,20819,186
Montos por destino,2021,12,Diciembre,2021-12-01,,,Papa,Papa,General,0,0,0,0,0,0,0,29,35250000,1367,29
Montos por destino,2021,12,Diciembre,2021-12-01,,,Piña,Piña,General,0,0,0,0,0,0,0,9,72875000,3827,9
Montos por destino,2021,12,Diciembre,2021-12-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,71,42018748,5086,85
Montos por destino,2021,12,Diciembre,2021-12-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,74,75007635,0,74
Montos por destino,2021,12,Diciembre,2021-12-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,2,5804772,0,2
Montos por destino,2021,12,Diciembre,2021-12-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,3,10800000,0,3
Montos por destino,2021,12,Diciembre,2021-12-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,183,46018495,0,183
Montos por destino,2021,12,Diciembre,2021-12-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,11,50109510,0,11
Montos por destino,2021,12,Diciembre,2021-12-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,9,2705500,309,9
Montos por destino,2021,12,Diciembre,2021-12-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2021,12,Diciembre,2021-12-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,12,7630000,8924,12
Montos por destino,2021,12,Diciembre,2021-12-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,3,850000,104,3
Montos por destino,2021,12,Diciembre,2021-12-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,15,3120000,605,15
Montos por destino,2021,12,Diciembre,2021-12-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,6,2300000,250,6
Montos por destino,2022,1,Enero,2022-01-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,419,513963183,0,419
Montos por destino,2022,1,Enero,2022-01-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,50,24600000,2182,50
Montos por destino,2022,1,Enero,2022-01-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,30,26930000,353,30
Montos por destino,2022,1,Enero,2022-01-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,14,11789000,4970,14
Montos por destino,2022,1,Enero,2022-01-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,3,1145000,0,3
Montos por destino,2022,1,Enero,2022-01-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,3,11546833,0,3
Montos por destino,2022,1,Enero,2022-01-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,469,308609370,59231,469
Montos por destino,2022,1,Enero,2022-01-01,,,Batata,Batata,General,0,0,0,0,0,0,0,1,200000,31,1
Montos por destino,2022,1,Enero,2022-01-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,6,220975000,0,6
Montos por destino,2022,1,Enero,2022-01-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,53,17395000,4049,53
Montos por destino,2022,1,Enero,2022-01-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,39,18328896,2696,39
Montos por destino,2022,1,Enero,2022-01-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,16,18951000,716,16
Montos por destino,2022,1,Enero,2022-01-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,1,500000,0,1
Montos por destino,2022,1,Enero,2022-01-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,11,10114000,1474,11
Montos por destino,2022,1,Enero,2022-01-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,14,27700000,0,14
Montos por destino,2022,1,Enero,2022-01-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,50,54150000,0,50
Montos por destino,2022,1,Enero,2022-01-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,3,1300000,0,3
Montos por destino,2022,1,Enero,2022-01-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,37,36151000,0,37
Montos por destino,2022,1,Enero,2022-01-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,24,25423000,0,24
Montos por destino,2022,1,Enero,2022-01-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,3,437500,109,3
Montos por destino,2022,1,Enero,2022-01-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,2,770000,58,2
Montos por destino,2022,1,Enero,2022-01-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,5,1662000,478,5
Montos por destino,2022,1,Enero,2022-01-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,2,5877200,5,2
Montos por destino,2022,1,Enero,2022-01-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,3,220000,105,3
Montos por destino,2022,1,Enero,2022-01-01,,,Otros,Otros,General,0,0,0,0,0,0,0,134,177926216,8905,136
Montos por destino,2022,1,Enero,2022-01-01,,,Papa,Papa,General,0,0,0,0,0,0,0,22,12770000,493,22
Montos por destino,2022,1,Enero,2022-01-01,,,Piña,Piña,General,0,0,0,0,0,0,0,6,12226000,700,6
Montos por destino,2022,1,Enero,2022-01-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,42,23313000,2578,42
Montos por destino,2022,1,Enero,2022-01-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,64,63635000,0,64
Montos por destino,2022,1,Enero,2022-01-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,114,36067636,0,114
Montos por destino,2022,1,Enero,2022-01-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,5,32447715,0,5
Montos por destino,2022,1,Enero,2022-01-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,6,2347000,276,6
Montos por destino,2022,1,Enero,2022-01-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,1,Enero,2022-01-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,11,11675000,206,11
Montos por destino,2022,1,Enero,2022-01-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,7,2615000,549,7
Montos por destino,2022,1,Enero,2022-01-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,5,546500,160,5
Montos por destino,2022,1,Enero,2022-01-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,6,1910000,190,6
Montos por destino,2022,2,Febrero,2022-02-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,401,465710486,0,401
Montos por destino,2022,2,Febrero,2022-02-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,72,39466416,3284,72
Montos por destino,2022,2,Febrero,2022-02-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,3,52982880,0,3
Montos por destino,2022,2,Febrero,2022-02-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,21,15890000,353,21
Montos por destino,2022,2,Febrero,2022-02-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,17,16464000,506,17
Montos por destino,2022,2,Febrero,2022-02-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,1,200000,0,1
Montos por destino,2022,2,Febrero,2022-02-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,6,75120000,0,6
Montos por destino,2022,2,Febrero,2022-02-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,433,182891321,45980,433
Montos por destino,2022,2,Febrero,2022-02-01,,,Batata,Batata,General,0,0,0,0,0,0,0,4,1450000,388,4
Montos por destino,2022,2,Febrero,2022-02-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,4,204600000,0,4
Montos por destino,2022,2,Febrero,2022-02-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,63,53428000,10072,63
Montos por destino,2022,2,Febrero,2022-02-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,2,Febrero,2022-02-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,33,15859979,2010,33
Montos por destino,2022,2,Febrero,2022-02-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,8,7620518,112,8
Montos por destino,2022,2,Febrero,2022-02-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,2,Febrero,2022-02-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,13,6375000,1077,13
Montos por destino,2022,2,Febrero,2022-02-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,17,18950000,0,17
Montos por destino,2022,2,Febrero,2022-02-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,142,68370000,0,142
Montos por destino,2022,2,Febrero,2022-02-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,3,5750000,0,3
Montos por destino,2022,2,Febrero,2022-02-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,50,77837000,0,50
Montos por destino,2022,2,Febrero,2022-02-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,25,20389500,0,25
Montos por destino,2022,2,Febrero,2022-02-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,1,620000,0,1
Montos por destino,2022,2,Febrero,2022-02-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,2,Febrero,2022-02-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,1,180000,70,1
Montos por destino,2022,2,Febrero,2022-02-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,6,2130000,200,6
Montos por destino,2022,2,Febrero,2022-02-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,1,21200000,0,1
Montos por destino,2022,2,Febrero,2022-02-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,1,150000,140,1
Montos por destino,2022,2,Febrero,2022-02-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,2,6417651,24,2
Montos por destino,2022,2,Febrero,2022-02-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,2,Febrero,2022-02-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,7,6008965,2298,64
Montos por destino,2022,2,Febrero,2022-02-01,,,Otros,Otros,General,0,0,0,0,0,0,0,166,239925730,11167,181
Montos por destino,2022,2,Febrero,2022-02-01,,,Papa,Papa,General,0,0,0,0,0,0,0,33,16732000,644,33
Montos por destino,2022,2,Febrero,2022-02-01,,,Piña,Piña,General,0,0,0,0,0,0,0,8,13070000,165,8
Montos por destino,2022,2,Febrero,2022-02-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,67,33668000,4114,67
Montos por destino,2022,2,Febrero,2022-02-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,82,90143500,0,82
Montos por destino,2022,2,Febrero,2022-02-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,2,Febrero,2022-02-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,2,Febrero,2022-02-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,194,42002397,0,194
Montos por destino,2022,2,Febrero,2022-02-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,15,223813305,0,15
Montos por destino,2022,2,Febrero,2022-02-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,9,4550000,382,9
Montos por destino,2022,2,Febrero,2022-02-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,2,Febrero,2022-02-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,11,4300000,180,11
Montos por destino,2022,2,Febrero,2022-02-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,10,3021000,294,10
Montos por destino,2022,2,Febrero,2022-02-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,14,5307800,1234,14
Montos por destino,2022,2,Febrero,2022-02-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,23,4372610,474,23
Montos por destino,2022,3,Marzo,2022-03-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,451,597522325,0,451
Montos por destino,2022,3,Marzo,2022-03-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,110,60805236,5279,110
Montos por destino,2022,3,Marzo,2022-03-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,2,26334040,0,2
Montos por destino,2022,3,Marzo,2022-03-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,15,30360000,381,15
Montos por destino,2022,3,Marzo,2022-03-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,21,10337488,547,21
Montos por destino,2022,3,Marzo,2022-03-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,5,3380000,0,5
Montos por destino,2022,3,Marzo,2022-03-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,14,117028000,0,14
Montos por destino,2022,3,Marzo,2022-03-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,246,58928015,17540,246
Montos por destino,2022,3,Marzo,2022-03-01,,,Batata,Batata,General,0,0,0,0,0,0,0,7,1499550,468,7
Montos por destino,2022,3,Marzo,2022-03-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,4,21215000,0,4
Montos por destino,2022,3,Marzo,2022-03-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,88,53000000,9727,88
Montos por destino,2022,3,Marzo,2022-03-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,1,18520032,0,1
Montos por destino,2022,3,Marzo,2022-03-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,28,11184582,1501,28
Montos por destino,2022,3,Marzo,2022-03-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,4,9150000,51,4
Montos por destino,2022,3,Marzo,2022-03-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,3,Marzo,2022-03-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,25,17850000,2745,25
Montos por destino,2022,3,Marzo,2022-03-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,21,32200000,0,21
Montos por destino,2022,3,Marzo,2022-03-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,133,86555500,0,133
Montos por destino,2022,3,Marzo,2022-03-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,2,600000,0,2
Montos por destino,2022,3,Marzo,2022-03-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,74,117720684,0,74
Montos por destino,2022,3,Marzo,2022-03-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,20,30550000,0,20
Montos por destino,2022,3,Marzo,2022-03-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,3,Marzo,2022-03-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,3,Marzo,2022-03-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,10,1458564,493,10
Montos por destino,2022,3,Marzo,2022-03-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,15,12120629,992,15
Montos por destino,2022,3,Marzo,2022-03-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,2,21200000,0,2
Montos por destino,2022,3,Marzo,2022-03-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,3,Marzo,2022-03-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,2,11089247,83,2
Montos por destino,2022,3,Marzo,2022-03-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,3,Marzo,2022-03-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,14,1419870,645,14
Montos por destino,2022,3,Marzo,2022-03-01,,,Otros,Otros,General,0,0,0,0,0,0,0,242,808200532,15841,242
Montos por destino,2022,3,Marzo,2022-03-01,,,Papa,Papa,General,0,0,0,0,0,0,0,42,29743000,1126,42
Montos por destino,2022,3,Marzo,2022-03-01,,,Piña,Piña,General,0,0,0,0,0,0,0,17,11125000,535,17
Montos por destino,2022,3,Marzo,2022-03-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,68,43973013,4037,68
Montos por destino,2022,3,Marzo,2022-03-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,67,84782950,0,67
Montos por destino,2022,3,Marzo,2022-03-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,3,Marzo,2022-03-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,0,0,0,0
